CustomerID,CustomerName,Region,Country,City,Segment,PaymentTerms,CreditLimit
CUST1408,Vertex Holdings,Europe,Spain,Madrid,SME,Net 30,5000
CUST1409,Beta Logistics,UK,England,Leeds,SME,Net 60,20000
CUST1410,Terra Retailers,UK,Scotland,Glasgow,Enterprise,Net 45,10000
CUST1411,Radiant Holdings,Europe,Italy,Rome,Mid-Market,Net 15,5000
CUST1412,Quantum Logistics,UK,England,Manchester,SME,Net 45,20000
CUST1413,Beta Industries,Africa,South Africa,Cape Town,SME,Net 30,100000
CUST1414,River Trading,Europe,Netherlands,Amsterdam,SME,Net 30,10000
CUST1415,Pioneer Holdings,Africa,South Africa,Cape Town,SME,Net 30,100000
CUST1416,Umbra Logistics,UK,England,Manchester,SME,Net 30,20000
CUST1417,Cedar Partners,Europe,Spain,Madrid,SME,Net 30,10000
CUST1418,Vertex Logistics,Africa,Kenya,Nairobi,Mid-Market,Net 45,50000
CUST1419,Summit Partners,Africa,Nigeria,Abuja,SME,Net 30,100000
CUST1420,Nova Industries,Africa,Nigeria,Lagos,SME,Net 30,50000
CUST1421,Terra Supplies,UK,England,Manchester,SME,Net 45,10000
CUST1422,Summit Partners,Europe,Spain,Madrid,SME,Net 45,50000
CUST1423,Alpha Logistics,Europe,Italy,Rome,Mid-Market,Net 45,50000
CUST1424,Harbor Trading,UK,England,Leeds,SME,Net 30,50000
CUST1425,Vertex Group,Europe,Italy,Rome,SME,Net 30,10000
CUST1426,Maple Industries,Africa,Kenya,Nairobi,SME,Net 30,100000
CUST1427,Terra Trading,Europe,Italy,Rome,SME,Net 30,50000
CUST1428,Nova Trading,Europe,Netherlands,Amsterdam,SME,Net 30,20000
CUST1429,Umbra Retailers,Africa,South Africa,Cape Town,Enterprise,Net 30,5000
CUST1430,Alpha Holdings,UK,England,Leeds,Mid-Market,Net 45,100000
CUST1431,Nova Supplies,Europe,Spain,Madrid,Mid-Market,Net 60,50000
CUST1432,Nova Retailers,Africa,Nigeria,Lagos,SME,Net 30,5000
CUST1433,Quantum Supplies,UK,Scotland,Glasgow,SME,Net 45,20000
CUST1434,Harbor Solutions,UK,England,Birmingham,SME,Net 30,5000
CUST1435,Maple Holdings,Europe,France,Paris,SME,Net 45,100000
CUST1436,Xenon Industries,UK,England,Leeds,SME,Net 45,100000
CUST1437,Terra Industries,Africa,South Africa,Johannesburg,SME,Net 30,10000
CUST1438,Quantum Solutions,Europe,France,Paris,Enterprise,Net 45,250000
CUST1439,Delta Logistics,UK,England,Leeds,SME,Net 45,20000
CUST1440,Epsilon Holdings,Africa,South Africa,Johannesburg,Enterprise,Net 30,10000
CUST1441,Aspen Enterprises,Europe,Netherlands,Amsterdam,Enterprise,Net 30,10000
CUST1442,Delta Logistics,Europe,Spain,Madrid,SME,Net 45,50000
CUST1443,Willow Group,Africa,Kenya,Nairobi,SME,Net 60,250000
CUST1444,Pioneer Supplies,UK,England,Leeds,SME,Net 60,20000
CUST1445,Aspen Industries,Europe,Italy,Rome,Mid-Market,Net 30,50000
CUST1446,Harbor Enterprises,Africa,South Africa,Cape Town,SME,Net 30,50000
CUST1447,Summit Partners,Europe,Spain,Madrid,SME,Net 15,50000
CUST1448,Beta Holdings,UK,England,Manchester,SME,Net 30,5000
CUST1449,Terra Enterprises,Africa,Nigeria,Lagos,Mid-Market,Net 30,250000
CUST1450,Summit Retailers,Africa,Nigeria,Abuja,SME,Net 30,20000
CUST1451,Pioneer Enterprises,Europe,France,Paris,SME,Net 45,5000
CUST1452,Delta Group,UK,England,Manchester,SME,Net 45,50000
CUST1453,Alpha Logistics,Europe,Italy,Rome,Mid-Market,Net 45,10000
CUST1454,Orion Group,Europe,Spain,Madrid,Mid-Market,Net 60,5000
CUST1455,Epsilon Logistics,UK,England,Manchester,SME,Net 45,50000
CUST1456,Orion Holdings,Europe,Spain,Madrid,SME,Net 15,50000
CUST1457,Epsilon Retailers,Africa,Nigeria,Abuja,Mid-Market,Net 30,10000
CUST1458,River Trading,Europe,Netherlands,Amsterdam,SME,Net 45,5000
CUST1459,Alpha Partners,Africa,Kenya,Nairobi,Mid-Market,Net 30,50000
CUST1460,Aspen Solutions,UK,England,Leeds,SME,Net 45,10000
CUST1461,Willow Logistics,Africa,Nigeria,Lagos,Enterprise,Net 30,10000
CUST1462,Summit Logistics,UK,Scotland,Glasgow,SME,Net 30,10000
CUST1463,Maple Retailers,Africa,Kenya,Nairobi,Mid-Market,Net 15,50000
CUST1464,Cedar Group,Africa,South Africa,Johannesburg,Enterprise,Net 45,20000
CUST1465,Nova Solutions,Africa,Kenya,Nairobi,SME,Net 60,100000
CUST1466,Aspen Solutions,Africa,Kenya,Nairobi,SME,Net 30,50000
CUST1467,Radiant Industries,UK,England,Birmingham,Mid-Market,Net 45,20000
CUST1468,Xenon Solutions,UK,England,Manchester,SME,Net 45,5000
CUST1469,Radiant Partners,Europe,France,Paris,SME,Net 30,10000
CUST1470,Epsilon Group,Europe,Germany,Berlin,SME,Net 60,50000
CUST1471,Radiant Group,Africa,South Africa,Johannesburg,SME,Net 15,50000
CUST1472,Nova Partners,Europe,Germany,Berlin,SME,Net 30,50000
CUST1473,Alpha Solutions,UK,England,Leeds,SME,Net 60,10000
CUST1474,Terra Enterprises,Europe,Germany,Berlin,Mid-Market,Net 30,100000
CUST1475,Orion Retailers,Europe,Spain,Madrid,Mid-Market,Net 30,10000
CUST1476,Maple Holdings,UK,England,Leeds,Mid-Market,Net 15,10000
CUST1477,Epsilon Industries,UK,England,Leeds,Mid-Market,Net 30,10000
CUST1478,River Supplies,Africa,Nigeria,Lagos,SME,Net 45,100000
CUST1479,Quantum Industries,Europe,Netherlands,Amsterdam,SME,Net 30,50000
CUST1480,Delta Trading,Europe,Italy,Rome,Mid-Market,Net 45,100000
CUST1481,Orion Partners,UK,England,London,SME,Net 60,50000
CUST1482,Vertex Partners,UK,Scotland,Glasgow,SME,Net 30,5000
CUST1483,Orion Retailers,Europe,Germany,Berlin,SME,Net 30,20000
CUST1484,Umbra Industries,Europe,France,Paris,SME,Net 60,5000
CUST1485,Pioneer Partners,Africa,Nigeria,Abuja,Mid-Market,Net 45,50000
CUST1486,Beta Industries,Europe,Italy,Rome,Mid-Market,Net 30,10000
CUST1487,River Group,UK,England,London,SME,Net 30,20000
CUST1488,Xenon Holdings,Europe,France,Paris,Mid-Market,Net 15,50000
CUST1489,Terra Partners,UK,England,Leeds,SME,Net 30,20000
CUST1490,Epsilon Solutions,UK,Scotland,Glasgow,SME,Net 45,10000
CUST1491,Cedar Industries,Africa,Kenya,Nairobi,Mid-Market,Net 45,100000
CUST1492,Beta Holdings,UK,England,London,SME,Net 30,250000
CUST1493,River Industries,UK,England,Leeds,SME,Net 30,10000
CUST1494,Willow Group,Africa,Nigeria,Abuja,Enterprise,Net 45,100000
CUST1495,Umbra Solutions,UK,England,Manchester,SME,Net 45,5000
CUST1496,Delta Group,UK,England,Manchester,SME,Net 30,50000
CUST1497,Aspen Enterprises,UK,England,London,Mid-Market,Net 30,100000
CUST1498,Orion Trading,UK,England,Leeds,Mid-Market,Net 30,10000
CUST1499,Quantum Solutions,UK,Scotland,Glasgow,SME,Net 30,10000
CUST1500,Quantum Solutions,Africa,Nigeria,Lagos,Mid-Market,Net 30,20000
